tweetid,tweet_txt,created_at,author_id,followers_count,likes,retweets,replies,geo
1544981707838858962,@slcliberal @ghyrbbfan1974 @GuntherEagleman That’s right hey follow me cause I’m not into trump n I’m into Biden &amp; Harris n all for gays &amp; rights to gays straight etc u can trust me totally no matter cause I believe like u fully n in our democracy,2022-12-30 06:38:29+00:00,4620695418,502769,874,157,70,Maine
6835572933322726874,@nicksortor trump wears a diaper and rambles on about sharks and batteries lol,2022-08-08 23:08:10+00:00,8772326506,523345,1559,3636,1133,Ohio
8762515588460396316,Biden's economic policies are transformative.,2020-01-15 19:28:46+00:00,1256492473,824450,7954,4940,1271,Iowa
3543897125672091318,@TrumpDailyPosts @ANDRESLAYUS My future president. Vamos a gobernar con trump con el ARTE DE LA GUERRA. Y CON NICOLAS ( EL PRINCIPE ).  LONG LIVE FREEDOM DAMM IT.,2021-09-05 18:27:37+00:00,9766775631,275169,5838,1248,927,Mississippi
5754189348913322449,@SatoshiFlipper calling next bluechip $TRUMP @trumpsolanacoin https://t.co/DBQ9XrOOrw,2022-08-25 05:09:32+00:00,7250197098,546880,2605,1807,233,Oklahoma
5697418343602897695,"I will say it till the end of time, style will ALWAYS trump realism in video games https://t.co/sVtnG2PV65",2024-04-07 03:10:27+00:00,1546198523,420228,6018,4353,1054,Vermont
8182462620432115488,@mmpadellan Joe biden molested his own daughter,2024-04-11 19:35:21+00:00,2749278466,770964,6290,2430,1324,Washington
7990706850497312469,@JoeBiden Don't thank biden. Thank the working class heros who didn't take on debt to get a career. Thank the Americans worker who pays your debt for you. Thank capitalism.,2021-01-27 07:34:43+00:00,6436900933,702297,6947,1658,1126,New York
7015067105942437394,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2024-02-27 21:11:40+00:00,9200942055,29763,1886,3422,1443,Kansas
9033289128260885806,Trump's administration faced many challenges.,2024-05-29 19:41:14+00:00,3652949409,811790,6859,2620,276,N/A
6109426675829225034,@BidenHQ A Juneteenth history lesson for joe biden 👇🏾👇🏾👇🏾👇🏾 https://t.co/y4As4kGskN,2020-04-14 12:07:22+00:00,2316836389,537793,4400,2358,1429,Nevada
3071310056404913540,"@sarahkendzior Well, trump is the Republican candidate in all three elections, so there’s that.",2022-05-06 08:24:26+00:00,3642385284,232715,2034,2356,1777,North Dakota
8437408090926837393,@Slysterk lmao try convincing him to convert from trump to rfk I was able to do that with my right wing coworker and it's like I'm still torn between rfk and biden but at least I took a vote from trump lmao,2023-09-30 01:42:30+00:00,6623153115,821703,9430,4853,1115,N/A
6527535715046415538,@mmpadellan I hope trump loses every fucking red cent he has.,2020-10-31 04:58:01+00:00,5436735665,562039,9134,543,665,Virginia
8034346491239125022,Biden's new policy has been widely praised.,2021-07-04 13:06:58+00:00,5816099750,77260,2669,1905,1997,Montana
4245698087696401160,"I do.president biden hasnt disappointed. Trump has failed in everything he does. Business, the president job, covid 19, handling of puerto Rico.",2022-08-03 18:47:49+00:00,9861960979,607718,4733,2701,1484,N/A
1416368277541894068,"I’m wondering why this stops @POTUS ? If trump could act, Biden must act. Why rules only apply to @DNC Dems? Why are we not stopping Trump from doing what he wants while Dems are stopped? https://t.co/FCpSEpuRa5",2024-03-24 02:36:34+00:00,1250578567,683283,5116,2646,257,N/A
9634685521677421845,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2020-10-04 23:41:06+00:00,1765553249,331754,1195,4045,616,Montana
9380278549891888298,Only Atlas Elon can restore SOCIAL GRAVES NOW TOO EITHER?WO. FuVM then I'd hit em in the ass widdit?Metaphorically of course I will never be a pos redneck like biden Fauci or schit schiff raskin etc.,2023-04-12 02:34:11+00:00,4753784307,397720,6020,721,813,Kansas
3635718760974630134,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2022-03-30 19:54:11+00:00,1173328976,704705,3756,1676,499,Connecticut
6615113922358267935,"@gggirl924 @Randomschantz I think if immigrants are given a religion test , then all candidates for president should be given a religion test too. I guarantee you that trump can’t pass test!",2023-11-09 05:33:10+00:00,4237941397,461355,2602,3063,1313,Nevada
2083978026255952097,go trump https://t.co/yM76T0R9Iv,2024-02-11 19:26:05+00:00,4622742283,104089,1068,2384,1372,N/A
9911462140544012233,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2021-08-07 09:24:24+00:00,7898709584,405915,4175,931,653,North Carolina
2147824720130836191,@TeamTrump It's not president trump. He's not president anymore. It's convicted felon trump,2020-01-01 16:42:00+00:00,2189529619,382323,5082,2466,526,N/A
6385317822850247187,@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Do you understand what a citation is?,2024-05-07 16:00:46+00:00,9422192754,828681,7800,1423,1687,Virginia
8925648614032638711,This is a classic move by #childpredators in an effort to desensitize victims #biden https://t.co/QIgEdweAOp,2020-07-29 04:55:15+00:00,3023373075,859883,8681,268,1290,N/A
3228671364254779278,Only Atlas Elon can restore SOCIAL GRAVES NOW TOO EITHER?WO. FuVM then I'd hit em in the ass widdit?Metaphorically of course I will never be a pos redneck like biden Fauci or schit schiff raskin etc.,2020-02-17 06:48:39+00:00,5569658506,503142,1983,4878,1278,Georgia
5325615744966965775,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2022-07-28 12:43:03+00:00,4990209923,241820,6588,576,1342,N/A
1112296687219310437,Criticism of Biden's economic policy is rising.,2022-05-18 13:49:38+00:00,4697502978,68329,552,150,1481,N/A
2212640406546833082,@rissama10 @MZigg @donkoclock ive not ever had to be hospitalized and am vaxxed..... ask trump why he got vaccinated,2023-01-10 01:30:14+00:00,5979825743,581627,7850,294,142,N/A
6655651999841575347,Criticism of Biden's economic policy is rising.,2020-09-17 22:23:35+00:00,2368002292,162774,9863,2095,1485,N/A
2255660576606437082,"lol what did you want? he stepped up WAY better than biden ever could. he closed down the country, started the distancing, and started the masks within 6 months of the start (march 2020) AND started operation warp speed at the same time.",2022-02-21 00:23:41+00:00,1049646235,340817,1068,4782,905,Nebraska
1091874789961401660,"@JesseBWatters The only terror attack will be the violence of the MAGA cultists, trump (and marjorie)",2022-09-02 20:03:28+00:00,1846644846,86556,7804,3955,1821,N/A
4127757957099472294,Trump's leadership has been debated a lot.,2022-08-31 01:23:52+00:00,1577267391,175989,373,2555,1930,N/A
3577213519018683199,go trump https://t.co/yM76T0R9Iv,2021-08-25 03:58:57+00:00,8545596694,218313,6542,3157,460,Maryland
7674840510219807945,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2021-08-29 09:14:36+00:00,8597249048,54009,29,3403,1358,N/A
4927230267549140532,Biden's response to unemployment is noted.,2024-05-08 18:48:39+00:00,7730066421,986274,9890,2486,1486,Georgia
4718628151068553481,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2022-07-21 22:36:40+00:00,2859494761,642464,9165,1088,1464,Indiana
6858214657706449359,Exactly what you can expect for the rapist-candidate Donald J. Trump. #aborttheGOP #trumpisacriminal #trumpisafelon #trumpisarapist #trumpisatraitor #trumpisataxcheat #draftdodger #adulterer #thief #conman #insurrectionist #electioninterferer #loser #liar #taxcheat,2022-03-27 23:11:45+00:00,7333954824,374517,3542,565,993,N/A
7024976534563600535,Biden's recent announcement was well-received.,2020-07-10 14:16:49+00:00,7052913323,249357,8402,104,1530,N/A
8790088179387834635,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2022-01-29 05:22:02+00:00,1384690317,665210,345,2674,1862,N/A
1118607438165539761,Biden's administration is focusing on unity.,2020-06-07 23:36:04+00:00,5332989380,829322,7941,1419,609,N/A
9032283422748555267,@PressSec @POTUS Sucks bc all of Joe's policies could be better than trump's (they're not) and he could be a better person (he's not that either) but what he's allowed at the border is unforgivable. I'd vote @HulkHogan over joe. This choice is easy,2023-03-20 19:25:09+00:00,2846838285,393100,3720,3061,660,North Dakota
6177253613091467486,Those people who are wanting a civil war if trump loses better not be celebrating Independence Day on July 4 this year,2022-10-28 02:09:24+00:00,5945953639,137174,2641,111,1671,South Carolina
9577201850947177801,Trump's decisions on the war were controversial.,2020-11-05 15:48:46+00:00,3743376992,806764,9860,1658,654,N/A
9886027855778594866,He is better than biden,2022-05-14 13:00:29+00:00,3848080732,956838,4119,4376,1284,Hawaii
1037784511155847977,The black community understands why biden is bad for America &amp; the black community. blacks are tired of being manipulated by Democrats. https://t.co/VMbCjlBKy7,2020-12-18 21:24:35+00:00,6652808773,3526,847,1166,1148,N/A
7781355716147332889,"Racism my dear, trump tapped into their hatred. Obama was the best.💙 https://t.co/fhi2HhUSUz",2022-03-13 09:16:38+00:00,5475069873,796352,1252,735,1273,N/A
4475629852986734006,"These toxic trump has beens are so desperate for engagement. Once trump is defeated, MAGA will go back into their pathetic holes.",2022-12-24 05:20:03+00:00,2462163829,988311,3784,294,751,N/A
2444886839925378902,"We need change, trump Republicans gotta go! https://t.co/YMg002ejSx",2024-04-22 22:19:09+00:00,3625107990,497569,7007,1173,497,Alabama
9518302441757497879,Trump's actions on climate crisis are debatable.,2022-01-29 23:21:51+00:00,8406919422,899525,1685,184,1337,N/A
6689182908643406861,"I’m wondering why this stops @POTUS ? If trump could act, Biden must act. Why rules only apply to @DNC Dems? Why are we not stopping Trump from doing what he wants while Dems are stopped? https://t.co/FCpSEpuRa5",2023-10-11 02:13:22+00:00,9526720610,785426,835,895,65,Maine
3358339406402428558,@nicksortor trump wears a diaper and rambles on about sharks and batteries lol,2022-08-19 13:58:52+00:00,1328413617,373795,4846,4383,328,North Dakota
3710580708603958491,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2020-11-22 13:01:02+00:00,3897049787,277649,2214,3968,1572,N/A
9287431141951877756,"@WalshFreedom Who is a patriot? What makes her a patriot? The selling of Uranium to russia or the not helping to the benghazi embassy personnel, or maybe paying for the Russia hoax! Interesting way of measuring patriotism. God bless President trump",2020-10-09 09:00:56+00:00,4715417557,22035,9585,1756,779,Pennsylvania
4874442085707639781,Biden's decisions on the war were significant.,2020-12-24 21:22:41+00:00,5309430034,44865,3627,1579,1058,Illinois
5276349888943899873,Many people are optimistic about Biden's plans.,2021-08-05 02:16:46+00:00,8326140951,817352,5820,1367,52,Missouri
7357866018227529649,is that hunter biden?... https://t.co/jCZJg516kt,2022-11-30 01:22:32+00:00,7108982212,401999,3226,4462,1510,N/A
5422530688773179800,Biden's new policy has been widely praised.,2023-11-20 20:19:02+00:00,6242498297,952587,5736,4944,1915,Kansas
4240094730865102556,@StephenM Preemptive cope for when biden looks coherent and trump is unhinged,2020-10-15 14:52:14+00:00,1220572141,517111,521,3239,1638,N/A
2339854819198793667,"We know. This is why we are confident that trump will have his 3erd term. We are in his second already. We are paused, and he is our war time president. #maga #trump2024",2021-04-28 12:36:20+00:00,7091983963,64559,845,240,1716,N/A
8548364856397746969,Biden's judgments on international matters.,2022-02-15 00:57:08+00:00,9127664980,784432,9796,690,1767,N/A
4166520423362324269,@thejackhopkins We watched this portion of the speech on CBS.  They made no mention of trump slurring his words.  My husband and I both noticed the slurring at the same time.  How can the media ignore trumps deteriorating mind?,2020-05-07 23:43:35+00:00,8966459143,802770,4757,553,809,Maryland
5433259712361990993,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2022-10-18 15:37:33+00:00,4847151684,43790,5664,2871,175,Utah
9320368987075082875,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2023-01-23 17:26:21+00:00,3855278620,591463,2399,2791,1076,N/A
8691434581589156087,@catturd2 biden won't win Va or NH,2021-12-30 06:51:43+00:00,6772823741,379065,2122,4946,1838,N/A
2738256001381526335,Trump's judgments on international matters.,2020-08-27 06:16:10+00:00,6204965400,832927,6673,4534,1680,N/A
7341397611246223826,go trump https://t.co/yM76T0R9Iv,2021-09-21 18:48:10+00:00,1664084648,150571,5448,4968,152,N/A
3973851953390912012,America is having chest pains #putin #biden https://t.co/OPpunfjwLj,2023-04-03 16:14:00+00:00,9343291314,717489,9730,4319,705,Kentucky
4075204850006021045,@BidensWins Ridin’ with biden……STALLED,2023-08-28 14:46:18+00:00,3234650733,269132,8808,2625,578,N/A
4955537372589079228,Trump's policies have always been controversial.,2020-06-14 21:49:14+00:00,3930005608,1633,1541,1142,1602,Oklahoma
4411847261260795022,the spouses thing is great ! it's ridiculous to say that criticizing other things biden's done is an opp though,2020-12-08 18:58:00+00:00,9793241462,388188,8460,3235,1857,N/A
1079629679908962470,Wants to keep his loot from the man made virus and his wife’s position at Moderna duh.  They approved the poison mRNA and nvax had a time tested safe vaccine best to the day still!  It was an elite money grab and to take trump down plain as day to see when looking from outside.,2022-05-20 09:22:39+00:00,8776182921,159307,4031,3217,1017,Washington
3398599688171126913,go trump https://t.co/yM76T0R9Iv,2021-06-20 10:46:02+00:00,9442094026,217319,2439,3408,1533,Hawaii
2319598082589467765,"@gggirl924 @Randomschantz I think if immigrants are given a religion test , then all candidates for president should be given a religion test too. I guarantee you that trump can’t pass test!",2023-08-18 20:23:57+00:00,8374587426,678468,6654,1320,1631,Colorado
7651386096111095606,Criticism of Trump's foreign policy is widespread.,2020-07-07 18:15:34+00:00,1779321525,229475,3976,1704,318,N/A
2568529329971593683,"WARNING: biden and dems, schumer and Romney and rhino’s are incentivizing MORE illegal crossings by pushing to declare amnesty to all illegal aliens next month! Just in time for elections! YOUR vote counts!! Now",2020-01-25 07:44:03+00:00,7051000626,800137,2193,1444,1291,N/A
7726041360170406952,Criticism of Trump's foreign policy is widespread.,2020-09-12 13:31:49+00:00,2001390423,35727,6565,3796,1529,Alabama
2004864269123631104,"Jessica Biel,joe bride,justin timberlake,BIG AL,IVANKA,MARK CUBAN,#RejectFinanceBill2024, RNC,DNC,GOP,SENATE,HOUSE,DEMOCRACY,TENNESSEE,TUCKER,NASA,FBI,CIA,SECRET SERVICE, FAUCI,ROCK,TIKTOK,RUMBLE,NBC,CNN,NCAA,MAGA,TRUMP,NFL,NBA,NASCAR,abc,fox,,biden,https://t.co/IxrdtJIS7m",2024-04-23 14:19:29+00:00,3197400779,354921,6213,551,1313,Kentucky
4726871718269516458,#trump just spouts out random shit,2020-11-27 08:03:16+00:00,2736511431,410151,4152,4656,1127,Tennessee
9195349643792445012,@slcliberal @ghyrbbfan1974 @GuntherEagleman That’s right hey follow me cause I’m not into trump n I’m into Biden &amp; Harris n all for gays &amp; rights to gays straight etc u can trust me totally no matter cause I believe like u fully n in our democracy,2023-02-21 00:18:57+00:00,6917666513,92718,8463,966,775,N/A
4274645412538774140,the spouses thing is great ! it's ridiculous to say that criticizing other things biden's done is an opp though,2023-07-25 18:43:02+00:00,4718021331,775075,7947,3290,995,N/A
8982085687039970990,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2021-03-13 09:34:36+00:00,2377929605,779733,8245,1829,1548,Oregon
7189069102750136592,Wow this rich boy is delusional just the border disaster is enough to fire corrupt Joe biden but this guy spreads lies! I'm just saying 🤷,2021-10-11 06:40:57+00:00,4724178068,139677,9239,833,772,N/A
5638910046773641128,@mmpadellan I hope trump loses every fucking red cent he has.,2022-04-02 03:59:22+00:00,6399904468,509755,2077,3828,1981,N/A
7153609984599902131,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2021-08-21 05:55:15+00:00,8044375493,514274,2435,2313,173,Hawaii
8423894488809610281,Trump's decisions on the war were controversial.,2023-01-03 13:47:07+00:00,2012272543,576680,7498,4530,729,N/A
8991309970135160520,@jimstewartson Maybe - all the others want to remove trump (25th amendment) once the election is over.,2020-10-07 07:19:00+00:00,1189815792,206086,117,698,798,Connecticut
5479372476748977015,@TeamTrump It's not president trump. He's not president anymore. It's convicted felon trump,2022-10-02 17:43:12+00:00,1394175813,830009,1259,1202,565,N/A
4758703245982854681,She's a trump pardoned CRIMINAL who betrayed AMERICA and it's Constitution! Worthless @RepMTG 🤮💩,2021-09-28 18:25:27+00:00,3805888510,178074,9602,3838,213,N/A
5823619835533168585,Preemptive cope for when biden looks coherent and trump is unhinged,2023-10-24 11:50:30+00:00,4177566738,398036,7251,4820,1142,N/A
7302810029075173531,The Trump administration made many changes.,2022-03-31 07:38:53+00:00,8937164118,93450,1506,3044,407,N/A
9345161036225500515,The black community understands why biden is bad for America &amp; the black community. blacks are tired of being manipulated by Democrats. https://t.co/VMbCjlBKy7,2023-06-11 23:28:12+00:00,4967852622,302546,7824,1581,1472,Alaska
2104643921987364332,Biden's administration faces many challenges.,2022-03-20 04:15:13+00:00,9160563940,75376,3764,3448,1786,N/A
7161313004045339095,@MTGrepp Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2023-10-31 21:15:48+00:00,6321729513,193189,7660,1476,928,New Hampshire
2445708790701042008,Those people who are wanting a civil war if trump loses better not be celebrating Independence Day on July 4 this year,2021-05-17 14:29:50+00:00,3736044356,331492,8472,571,738,Oklahoma
9403807181519707015,@TrumpDailyPosts @ANDRESLAYUS My future president. Vamos a gobernar con trump con el ARTE DE LA GUERRA. Y CON NICOLAS ( EL PRINCIPE ).  LONG LIVE FREEDOM DAMM IT.,2024-05-20 12:12:02+00:00,7443177342,274036,1299,4891,1664,N/A
9606149369995933239,"lol what did you want? he stepped up WAY better than biden ever could. he closed down the country, started the distancing, and started the masks within 6 months of the start (march 2020) AND started operation warp speed at the same time.",2022-01-17 02:33:35+00:00,9666915916,176335,4410,2820,19,N/A
9499068645571640276,#trump just spouts out random shit,2020-03-24 14:46:11+00:00,1623934587,964010,7405,1980,569,N/A
6153542765771110629,@StephenM Preemptive cope for when biden looks coherent and trump is unhinged,2020-03-20 01:17:22+00:00,5885341870,356583,1400,1441,1566,N/A
1475303033916817083,@officejjsmart Just missing trump in a gimp suit at putins feet,2021-04-13 18:03:12+00:00,3400841138,641776,7138,2525,1518,N/A
2772673753819756544,@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Do you understand what a citation is?,2022-11-25 05:25:29+00:00,5067329401,295456,8899,1893,1898,N/A
7430269348166995752,"We know. This is why we are confident that trump will have his 3erd term. We are in his second already. We are paused, and he is our war time president. #maga #trump2024",2021-12-23 08:16:00+00:00,1140779257,315760,5742,4549,1440,Oregon
1430341504071215851,Ridin’ with biden….STALLED,2021-07-08 08:02:09+00:00,5244686875,440136,9187,1423,1336,Connecticut
5162940916649990587,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2021-04-27 13:52:20+00:00,5578480876,712035,9243,1419,1516,South Dakota
7462494081189139506,@Slysterk lmao try convincing him to convert from trump to rfk I was able to do that with my right wing coworker and it's like I'm still torn between rfk and biden but at least I took a vote from trump lmao,2020-05-10 00:39:34+00:00,6239600716,662817,7655,4617,639,South Dakota
1592509398318041126,Preemptive cope for when biden looks coherent and trump is unhinged,2022-02-22 11:47:07+00:00,1815901661,402428,2475,2810,731,N/A
4238659582312481970,Trump's foreign policies had mixed reviews.,2021-11-22 14:17:30+00:00,2699631843,427524,6015,2196,774,N/A
3038611509598593851,@rissama10 @MZigg @donkoclock ive not ever had to be hospitalized and am vaxxed..... ask trump why he got vaccinated,2023-12-20 03:45:49+00:00,1847402148,456969,5521,854,214,Illinois
9478687614335660353,"of course he is but he’s not in office right now, biden is, and me &amp; my peers actually have morals and will not vote for a geriatric genocidal freak who’s actively killing babies",2021-02-10 13:28:41+00:00,7405972462,328576,9164,981,1352,N/A
9562028122269366949,Criticism of Biden's economic policy is rising.,2023-11-20 17:08:20+00:00,2051420584,599935,9157,3389,1447,N/A
6767966361560890594,I also said some stuff about trump im totally sorry not lying https://t.co/OqyZAlGUhw,2022-02-15 11:33:06+00:00,1006793786,184519,4981,207,364,Texas
5926914100540263062,@elonmusk everything the biden admin has done has been a huge waste of tax dollars,2022-07-26 16:18:32+00:00,8571524924,109059,1128,898,614,New Jersey
7641753070811783276,"I do.president biden hasnt disappointed. Trump has failed in everything he does. Business, the president job, covid 19, handling of puerto Rico.",2024-04-07 19:32:19+00:00,6481084383,637811,9457,1947,945,Mississippi
4045272907911665007,@truthandwit #biden'sAmerica,2021-01-30 20:52:45+00:00,7880589347,413675,790,4913,1403,Texas
8633752108172248245,Only Atlas Elon can restore SOCIAL GRAVES NOW TOO EITHER?WO. FuVM then I'd hit em in the ass widdit?Metaphorically of course I will never be a pos redneck like biden Fauci or schit schiff raskin etc.,2022-04-11 05:43:17+00:00,2772414499,280027,5377,322,1068,N/A
2508613206018125065,Biden's administration is focusing on unity.,2023-09-12 23:31:37+00:00,6708503065,82349,1394,4794,1308,Indiana
6337936626450858280,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2021-12-19 21:31:00+00:00,7036606297,578410,3139,2225,1457,Iowa
4473200830017303688,@jimstewartson Maybe - all the others want to remove trump (25th amendment) once the election is over.,2020-01-14 15:15:50+00:00,9227609590,287203,9692,4537,1811,N/A
7650332052270122097,The black community understands why biden is bad for America &amp; the black community. blacks are tired of being manipulated by Democrats. https://t.co/VMbCjlBKy7,2022-04-24 06:37:35+00:00,1888755897,118266,5355,259,106,Rhode Island
3860558089160454998,"@50cent Then listen to your friend, and don’t vote for trump",2020-08-11 06:07:08+00:00,7851249646,502774,6064,4606,609,N/A
6413886240681203088,Biden's efforts on infrastructure are notable.,2023-07-08 22:28:15+00:00,7553573707,216018,9053,5000,706,Utah
7948987429380650867,@Nigel_Farage @LukeTryl @Moreincommon_ Gawd Farage has had trump training. https://t.co/DpBJAxcEzg@tedcruz Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2023-10-16 20:37:14+00:00,7343958015,125471,2335,1088,54,Idaho
5983319941852665815,@mmpadellan I hope trump loses every fucking red cent he has.,2020-10-25 22:41:04+00:00,8234014638,482696,5009,3405,946,Georgia
4349621307515971187,Trump's recent statement caused quite a stir.,2023-12-25 09:07:27+00:00,2361486647,177183,3288,4796,235,N/A
6061279219362987453,@xynroom @BBCdjjfguj @centerviewnews @jaesofamous Hate to break it to you but clearly you do otherwise you wouldn’t feel the need to respond. Yeah i totally recall biden making “Chinese emancipation day” a holiday. June 19 is for all slaves regardless of race.,2020-08-11 20:22:06+00:00,3856244523,622847,3664,4676,1608,Delaware
4622223512793293767,Trump's impact on healthcare reform is undeniable.,2022-07-19 16:53:43+00:00,2263890628,544134,3585,150,1985,N/A
1374603317433538443,"beautiful. tbh im kinda surprised i didn't get mexicans, but we have been getting a lot of hondurans air dropped since biden.",2022-08-01 04:41:56+00:00,4012289231,700579,2697,3135,271,Massachusetts
4555647740917904678,He is better than biden,2024-03-29 07:30:30+00:00,7055719097,972880,4630,4137,577,Alabama
4097027457206379912,Biden's foreign policies are strategic.,2021-07-07 21:21:06+00:00,3819217118,509329,4865,3590,1443,New York
2888792786183358352,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2020-05-31 11:11:19+00:00,6117604084,884425,5283,1585,1448,N/A
5272302098171500549,Biden's recent announcement was well-received.,2022-11-19 12:13:55+00:00,3081705196,648550,2385,458,1727,N/A
7250245154168856445,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2023-05-25 05:04:23+00:00,2840351829,208295,4288,312,1459,N/A
7748455419257092667,Biden's foreign policies are strategic.,2023-03-12 06:18:08+00:00,4269863765,66259,4165,3739,695,Wyoming
5864434099108706044,@norugpls @elonmusk @mollarstoken THE TEAM BEHIND IT 🔥🔥🔥 $TRUMP @trumpsolanacoin https://t.co/XFaaUSwCNW,2022-05-01 19:58:19+00:00,2704985137,664536,6091,3469,1190,Nevada
1158550581993945208,This is a classic move by #childpredators in an effort to desensitize victims #biden https://t.co/QIgEdweAOp,2021-01-08 13:35:36+00:00,7424140604,15162,2480,723,910,Colorado
1309430935678131680,@officejjsmart Just missing trump in a gimp suit at putins feet,2022-12-20 04:53:33+00:00,4663563478,583924,9257,2104,355,N/A
1328121943832466250,"WARNING: biden and dems, schumer and Romney and rhino’s are incentivizing MORE illegal crossings by pushing to declare amnesty to all illegal aliens next month! Just in time for elections! YOUR vote counts!! Now",2020-12-26 16:07:30+00:00,9275446284,920274,5295,657,1395,N/A
6359218287137444568,@sdamico @zebulgar Is that why biden admin is anti-moon man? 🤔. Lets keep it a hunned,2022-07-16 17:44:54+00:00,3673992467,656046,444,931,1283,N/A
5608977676974159247,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2021-03-08 11:46:58+00:00,9924039341,522344,7680,2001,1938,Georgia
6994271509406996344,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2022-04-14 04:15:34+00:00,6009865689,260151,5422,4544,271,N/A
5138340264927831766,Whichever unelected person runs the country under biden's name funded both sides of the war in Gaza. Israel directly and hamas through Iran.,2022-07-18 19:44:25+00:00,1974851537,365991,8528,1347,1738,N/A
5102324289139464206,@jimstewartson Maybe - all the others want to remove trump (25th amendment) once the election is over.,2020-12-17 18:12:13+00:00,9354725189,656588,6484,3637,502,N/A
3499149472696713515,@mmpadellan Joe biden molested his own daughter,2022-02-28 16:50:55+00:00,7535185216,955323,54,298,1171,N/A
2104536872868335215,@truthandwit #biden'sAmerica,2020-11-30 22:28:22+00:00,1842318569,793810,662,2495,152,South Carolina
1934297584943394022,go trump https://t.co/yM76T0R9Iv,2021-04-05 06:01:36+00:00,7276652185,346986,5865,4015,326,N/A
9047693246653465101,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2023-09-06 22:14:23+00:00,3911444515,744085,6997,2776,382,West Virginia
1477802015815871010,@mmpadellan Joe biden molested his own daughter,2023-07-28 08:01:21+00:00,2801244501,166259,4004,1871,791,N/A
4781345543822768926,"Tell us who you vote for,  so we can tell if you're black or not . According to joe biden even you can't tell",2021-12-24 16:49:10+00:00,4779819384,792688,8646,2380,1731,New Hampshire
1067238708115987665,@RonFilipkowski You can be a trump girl without a brain.,2020-03-05 01:29:55+00:00,8594119622,531339,480,1417,1717,Iowa
1491418672556791203,the real biden is better ..... https://t.co/OQhiLXVoof https://t.co/wC8tmg1Eix,2020-10-27 19:22:26+00:00,3497489366,953569,2114,2856,1865,North Dakota
3081074776411040006,"@Acyn This is reason enough to vote against trump.  He doesn't know how cryptocurrency works, and doesn't get that it has no value.",2021-10-16 06:38:51+00:00,3579562135,294893,8275,4067,1389,N/A
9209597424745394451,Biden's presidency is marked by change.,2020-12-10 08:22:38+00:00,3390571827,104959,7294,2222,1062,N/A
7099337000723400554,Criticism of Biden's economic policy is rising.,2023-06-11 05:43:19+00:00,1638389069,713278,9452,3577,1213,Arizona
9009872243121314623,By the American people.  Get over it loser.  trump lost.,2024-01-23 11:20:54+00:00,5333976744,226935,5027,1748,1487,Rhode Island
